ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	celltype	dataset	status
GO:0070542	response to fatty acid	7/668	56/18870	0.0034718322077604254	0.049455253352236876	0.04196671719414017	TBXAS1/PID1/PLCB1/FOXO1/PDK4/TLR2/FOXO3	7	C10_Macrophages_DOCK2	GSE157344_Lung	Down
GO:0045444	fat cell differentiation	16/611	248/18870	0.007101453980468723	0.03875145931068724	0.02835024478129821	GPX1/ZFP36/CEBPB/KLF4/ARL4A/SOD2/CEBPD/METRNL/ID2/RGS2/NR4A2/MAFB/ZFP36L1/ZFP36L2/RETN/PTGS2	16	C15_B_memory_MS4A1	GSE157344_Lung	Up
GO:0045444	fat cell differentiation	20/757	248/18870	0.0024767092356598086	0.015526072052636229	0.01131871356775221	RGS2/GPX1/PIM1/CEBPB/FFAR2/METRNL/PTGS2/SOD2/LRG1/MAFB/PSMB8/KLF4/DDIT3/ZFP36L1/ZFP36L2/STK4/ZFP36/CEBPD/ID2/FOSL2	20	C3_Epithelial_AT2_ABCA3	GSE157344_Lung	Up
GO:0050873	brown fat cell differentiation	8/788	54/18870	0.0016921129511606337	0.012610337291363273	0.009508181303923934	CEBPB/METRNL/FABP4/LRG1/LAMB3/RGS2/ARL4A/PIM1	8	C7_Vascular endothelial_PECAM1	GSE157344_Lung	Up
GO:1905952	regulation of lipid localization	17/788	183/18870	0.0017557592296756372	0.013024541194684727	0.0098204906195733	TSPO/PRELID1/DBI/APOC1/APOE/MIF/IL1B/LAMTOR1/PLIN3/EHD1/ACSL1/SPP1/OSBPL11/ANXA2/PLIN2/PPARG/NFKBIA	17	C7_Vascular endothelial_PECAM1	GSE157344_Lung	Up
GO:0045444	fat cell differentiation	19/788	248/18870	0.008232454364766816	0.044884294621267626	0.033842711824214305	GPX1/CEBPB/MAFB/KLF5/METRNL/DDIT3/FABP4/LRG1/LAMB3/RGS2/ZFP36L2/ARL4A/PIM1/OSBPL11/CEBPD/SOD2/PPARG/KLF4/ZFP36	19	C7_Vascular endothelial_PECAM1	GSE157344_Lung	Up
GO:0045444	fat cell differentiation	18/595	248/18870	9.277153408702261e-4	0.008224373826708684	0.006067531446801352	GPX1/CEBPB/CCDC85B/ZFP36/METRNL/XBP1/DDIT3/PSMB8/PIM1/ZFP36L1/KLF4/PTGS2/ARL4A/ZFP36L2/NR4A2/SOD2/RGS2/CEBPD	18	C19_Mast_CPA3	GSE157344_Lung	Up
GO:0045598	regulation of fat cell differentiation	11/595	146/18870	0.006615759985044747	0.03727498528658204	0.02749961883674543	CEBPB/CCDC85B/ZFP36/METRNL/XBP1/DDIT3/PIM1/ZFP36L1/PTGS2/ZFP36L2/SOD2	11	C19_Mast_CPA3	GSE157344_Lung	Up
GO:0050873	brown fat cell differentiation	6/595	54/18870	0.00685742526734632	0.03819698574959277	0.028179824639783673	CEBPB/METRNL/PIM1/PTGS2/ARL4A/RGS2	6	C19_Mast_CPA3	GSE157344_Lung	Up
GO:0019216	regulation of lipid metabolic process	3/8	342/18870	3.0888082167016695e-4	0.026828708917298705	0.013094871156341033	PRKG1/RORA/ZBTB20	3	C1_Fibroblasts_RORA	GSE157344_Lung	Down
GO:0097035	regulation of membrane lipid distribution	3/29	62/18870	1.1612313343163702e-4	0.014631514812386264	0.010313567771888814	ABCB1/ATP10A/MFSD2A	3	C5_Lymphatic endothelial_EFNA5	GSE159812	Up
GO:0097035	regulation of membrane lipid distribution	3/38	62/18870	2.625069273265429e-4	0.010865911741837972	0.008092318812322	ATP10A/ATP9A/MFSD2A	3	C4_Vascular endothelial_FLT1	GSE159812	Up
GO:0042362	fat-soluble vitamin biosynthetic process	2/49	13/18870	5.059153615434099e-4	0.0026919288727241366	0.0014262645880407936	IFNG/TNF	2	C9_CD4_Transitional memory_IL7R	GSE162086	Up
GO:0019216	regulation of lipid metabolic process	4/49	342/18870	0.011834617089002027	0.03480664572853013	0.018441603986678306	IFNG/TNF/NR4A3/CD74	4	C9_CD4_Transitional memory_IL7R	GSE162086	Up
GO:0045598	regulation of fat cell differentiation	3/12	146/18870	9.484349577664119e-5	0.002510856756613185	0.0013031128505599455	ZFP36L1/RORC/ID2	3	C7_CD4_Cytotoxic|Th1_GZMB	GSE162086	Down
GO:0045444	fat cell differentiation	3/12	248/18870	4.5196086404038563e-4	0.007839183262493585	0.004068468032015087	ZFP36L1/RORC/ID2	3	C7_CD4_Cytotoxic|Th1_GZMB	GSE162086	Down
GO:0042362	fat-soluble vitamin biosynthetic process	1/25	13/18870	0.01709225198767461	0.048653903995605735	0.023099503291997992	IFNG	1	C7_CD4_Cytotoxic|Th1_GZMB	GSE162086	Up
GO:1905952	regulation of lipid localization	5/84	183/18870	0.001350394605368102	0.015708001947204387	0.011211435027706896	APOE/APOC1/DAB2/DBI/TSPO	5	C5_Treg_CTLA4	GSE163005	Up
GO:0033700	phospholipid efflux	2/84	14/18870	0.0017210108244779382	0.018206931346085913	0.012995021806506163	APOE/APOC1	2	C5_Treg_CTLA4	GSE163005	Up
GO:0019216	regulation of lipid metabolic process	6/84	342/18870	0.0042143743479087035	0.03127158347643398	0.022319791373717625	APOE/APOC1/CD74/DAB2/TSPO/PSAP	6	C5_Treg_CTLA4	GSE163005	Up
GO:0045444	fat cell differentiation	6/56	248/18870	9.088058277197533e-5	0.006332941662636597	0.005558568608324697	WIF1/CEBPD/ARL4A/RETREG1/JAG1/ADGRF5	6	C13_Plasma_IGKC	GSE163919	Down
GO:1905952	regulation of lipid localization	8/110	183/18870	1.1843551841836817e-5	7.270118745989062e-4	5.530187499697084e-4	MIF/APOE/NFKBIA/SPP1/CD36/PLTP/THBS1/APOC2	8	C6_Macrophages_MRC1	GSE163919	Up
GO:0070328	triglyceride homeostasis	3/110	43/18870	0.0020075007032069265	0.02386553142614341	0.01815388003659504	APOE/MTLN/APOC2	3	C6_Macrophages_MRC1	GSE163919	Up
GO:0034370	triglyceride-rich lipoprotein particle remodeling	2/110	12/18870	0.002139296534834608	0.024861170767196142	0.018911236612254027	APOE/APOC2	2	C6_Macrophages_MRC1	GSE163919	Up
GO:0033700	phospholipid efflux	2/110	14/18870	0.0029272714641288256	0.028720851988214786	0.021847194274990808	APOE/APOC2	2	C6_Macrophages_MRC1	GSE163919	Up
GO:0071825	protein-lipid complex organization	3/110	53/18870	0.0036534032258903324	0.03288062903301299	0.025011426912506036	APOE/PLTP/APOC2	3	C6_Macrophages_MRC1	GSE163919	Up
GO:0043691	reverse cholesterol transport	2/110	20/18870	0.005974156936432718	0.0448342686702819	0.03410424517415807	APOE/APOC2	2	C6_Macrophages_MRC1	GSE163919	Up
GO:0008203	cholesterol metabolic process	5/58	140/18870	6.990543238213013e-5	0.0075672630553655865	0.006742194991592287	FDPS/EBP/SQLE/CES1/HMGCS1	5	C2_Epithelial_AT2_SFTPC	GSE163919	Down
GO:1905952	regulation of lipid localization	14/219	183/18870	3.0695140673847303e-08	5.528194835359899e-6	3.996830422478854e-6	CES1/ANXA2/MSR1/APOC1/LRP1/ABHD5/ACSL1/IRS2/APOE/LPL/PPARG/CAV1/ABCG1/EDN1	14	C9_CD8_Tex_CD69	GSE163919	Down
GO:0070542	response to fatty acid	8/219	56/18870	2.5489949263682234e-7	2.7004352131701003e-5	1.9523880643451966e-5	PDK4/SCD/ACSL1/LPL/AKR1C3/HES1/EDN1/ID3	8	C9_CD8_Tex_CD69	GSE163919	Down
GO:0019216	regulation of lipid metabolic process	15/219	342/18870	1.173490032086953e-5	4.5944685821491354e-4	3.3217555370516265e-4	CES1/PDK4/PSAP/APOC1/ABHD5/IRS2/APOE/AKR1C3/ASAH1/PPARG/FGR/IGFBP7/CAV1/ATP1A1/ABCG1	15	C9_CD8_Tex_CD69	GSE163919	Down
GO:0006631	fatty acid metabolic process	16/219	401/18870	1.931979234594128e-5	6.756300197095193e-4	4.884738504226748e-4	CES1/PDK4/APOC1/ALOX5/SCD/ABHD5/ACSL1/IRS2/LPL/AKR1C3/ASAH1/SLC27A3/PPARG/AKR1B1/CAV1/EDN1	16	C9_CD8_Tex_CD69	GSE163919	Down
GO:0033700	phospholipid efflux	3/219	14/18870	5.106578651388123e-4	0.008635632066807522	0.006243476937748564	APOC1/APOE/ABCG1	3	C9_CD8_Tex_CD69	GSE163919	Down
GO:0043691	reverse cholesterol transport	3/219	20/18870	0.001519245895609354	0.018060474310181165	0.013057545060752273	CES1/APOE/ABCG1	3	C9_CD8_Tex_CD69	GSE163919	Down
GO:0045444	fat cell differentiation	9/219	248/18870	0.0025144069180289426	0.025871870494511794	0.018705107572816907	FABP4/ALOX5/CEBPB/KLF4/LPL/PPARG/TCF7L2/HES1/ADIRF	9	C9_CD8_Tex_CD69	GSE163919	Down
GO:0071825	protein-lipid complex organization	4/219	53/18870	0.003313047406363128	0.03115821607759788	0.022527083367713013	APOC1/APOE/LPL/ABCG1	4	C9_CD8_Tex_CD69	GSE163919	Down
GO:0045598	regulation of fat cell differentiation	6/219	146/18870	0.007210941224595122	0.0487313513902282	0.03523228713271123	ALOX5/CEBPB/LPL/PPARG/HES1/ADIRF	6	C9_CD8_Tex_CD69	GSE163919	Down
GO:0006631	fatty acid metabolic process	16/153	401/18870	1.7303234977135506e-7	7.578816919985351e-5	6.367070073541442e-5	CES1/AKR1C3/PPARG/LPL/AKR1C2/SCD/APOC1/HPGD/ACOT7/PDK4/AKR1B1/ABHD5/ALOX5AP/ALOX5/MGST3/FABP5	16	C7_Macrophages_MS4A6A	GSE163919	Down
GO:1905952	regulation of lipid localization	9/153	183/18870	1.8735189823013332e-5	0.002209311230667649	0.0018560732589843576	CES1/PPARG/LPL/MSR1/APOC1/PLIN2/ABHD5/ANXA2/RETN	9	C7_Macrophages_MS4A6A	GSE163919	Down
GO:0070542	response to fatty acid	5/153	56/18870	8.983822628051363e-5	0.005738416703667808	0.00482092411641265	AKR1C3/LPL/AKR1C2/SCD/PDK4	5	C7_Macrophages_MS4A6A	GSE163919	Down
GO:0045444	fat cell differentiation	8/153	248/18870	9.576017275067473e-4	0.025754446460839363	0.02163667061134821	FABP4/PPARG/LPL/EGR2/ARL4A/ALOX5/RETN/CEBPB	8	C7_Macrophages_MS4A6A	GSE163919	Down
GO:0019216	regulation of lipid metabolic process	9/153	342/18870	0.0019300305162435545	0.039188566641077734	0.03292286283198312	CES1/AKR1C3/PPARG/APOC1/HPGD/PDK4/ABHD5/SOD1/FABP5	9	C7_Macrophages_MS4A6A	GSE163919	Down
GO:0019216	regulation of lipid metabolic process	1/2	342/18870	0.03592047622124983	0.04169802110627864	6.096201916122608e-4	FABP5	1	C2_Epithelial_Airway_CP	GSE164485	Up
GO:0006631	fatty acid metabolic process	1/2	401/18870	0.042050836488647825	0.04452441510562711	6.509417413103378e-4	FABP5	1	C2_Epithelial_Airway_CP	GSE164485	Up
GO:0006631	fatty acid metabolic process	21/466	401/18870	0.0010600814050190318	0.03595423130941571	0.031821929160677234	ADH7/AKR1C1/ALOX15/ANXA1/FMO2/GSTA1/HPGD/SCP2/CD36/AKR1C2/GSTP1/ALDH3A2/CYP2F1/NDUFAB1/PTGS1/XBP1/MGST3/PTGES3/GPX4/ECHDC1/ACSL4	21	C1_Sec_Secretory diff_IFITM3	GSE164547	Down
GO:0070542	response to fatty acid	6/364	56/18870	7.119524489942273e-4	0.005366713802779679	0.0038895941279852722	FFAR2/TLR2/PTGS2/PTAFR/ACSL1/DGAT2	6	C1_Sec_Secretory diff_IFITM3	GSE164547	Up
GO:0045444	fat cell differentiation	11/364	248/18870	0.008994733946615471	0.04458015012291293	0.032310031150342415	SOD2/FFAR2/ZFP36/CEBPB/RGS2/LRG1/PTGS2/CEBPD/FOSL2/STEAP4/SYAP1	11	C1_Sec_Secretory diff_IFITM3	GSE164547	Up
GO:0070542	response to fatty acid	3/43	56/18870	2.808542338218241e-4	0.009912099422931205	0.007412532795092046	CD36/HMGCS2/UCP2	3	C2_Sec_Goblet_S1OOP	GSE164547	Down
GO:0006631	fatty acid metabolic process	5/43	401/18870	0.0020944673917674115	0.03483556684928097	0.026050967679817294	ABHD2/ALOX15/CD36/ELOVL5/HPGD	5	C2_Sec_Goblet_S1OOP	GSE164547	Down
GO:0140353	lipid export from cell	1/7	47/18870	0.01730807489981734	0.04831495789569864	0.019341525455520498	IL1B	1	C6_CD14 Monocytes_LYZ	GSE165080	Up
GO:0140353	lipid export from cell	1/6	47/18870	0.014853564591069568	0.03937475096339562	0.013074371736240908	IL1B	1	C7_CD16 Monocytes_CDKN1C	GSE165080	Up
GO:0050994	regulation of lipid catabolic process	1/6	61/18870	0.019242319484768955	0.04415681523557055	0.014662254438512087	IL1B	1	C7_CD16 Monocytes_CDKN1C	GSE165080	Up
GO:1905952	regulation of lipid localization	1/3	183/18870	0.02881407422037352	0.03788517166012074	0.003650906090300739	NFKBIA	1	C1_CD4_Tn_SELL	GSE166992	Up
GO:1905952	regulation of lipid localization	3/20	183/18870	9.057945363332585e-4	0.017540783084548813	0.009852501974151233	THBS1/IL1B/NFKBIA	3	C11_iMo_CD14|CD16	GSE166992	Up
GO:0045444	fat cell differentiation	3/16	248/18870	0.0011065622864519407	0.04924202174711136	0.030357662727003902	NR4A2/NR4A3/INSIG1	3	C13_cDC_CD1C	GSE166992	Up
GO:0045444	fat cell differentiation	10/187	248/18870	1.8969038564589218e-4	0.0064907101523181375	0.00501789670038104	NR4A1/GPX1/ADIRF/HES1/ZBTB16/SOD2/ZFP36/NR4A2/RGS2/ID2	10	C9_T|NK_NKG7	GSE168215	Down
GO:0045598	regulation of fat cell differentiation	6/187	146/18870	0.0033729467958056253	0.04213506552855598	0.03257415619006936	ADIRF/HES1/ZBTB16/SOD2/ZFP36/ID2	6	C9_T|NK_NKG7	GSE168215	Down
GO:0019216	regulation of lipid metabolic process	15/247	342/18870	4.785610013065376e-5	0.003957699480805066	0.003240361727267688	ADGRF5/CAV1/ABCA3/LDLR/C3/EGR1/MID1IP1/MFSD2A/LPCAT1/PDK4/ID2/ATP1A1/CES1/PLCG2/IGFBP7	15	C7_Macrophages_SLC11A1	GSE168215	Down
GO:0045444	fat cell differentiation	12/247	248/18870	1.0985004465853437e-4	0.006056399128840528	0.004958669559761561	GPX1/ADGRF5/ADIRF/HES1/ID4/WIF1/NR4A1/STEAP4/KLF4/ID2/ZFP36/RGS2	12	C7_Macrophages_SLC11A1	GSE168215	Down
GO:1905952	regulation of lipid localization	9/316	183/18870	0.0037902612242572222	0.02089751117544372	0.014510234832393455	SPP1/APOC1/APOE/TSPO/DAB2/MIF/PRELID1/TNF/PLIN2	9	C7_Macrophages_SLC11A1	GSE168215	Up
GO:0140353	lipid export from cell	4/316	47/18870	0.007815302931496614	0.03759663675090017	0.02610531099056451	SPP1/TSPO/DAB2/MIF	4	C7_Macrophages_SLC11A1	GSE168215	Up
GO:0045444	fat cell differentiation	8/134	248/18870	3.991895270828749e-4	0.01815902889740344	0.014421475532146356	ID2/ID4/NR4A1/WIF1/ZFP36/GPX1/HES1/ADIRF	8	C2_Epithelial_Ciliated_FOXJ1	GSE168215	Down
GO:0045598	regulation of fat cell differentiation	6/134	146/18870	6.16653645765394e-4	0.022698617552351873	0.018026710541310813	ID2/ID4/WIF1/ZFP36/HES1/ADIRF	6	C2_Epithelial_Ciliated_FOXJ1	GSE168215	Down
GO:0045444	fat cell differentiation	8/154	248/18870	9.98845768049621e-4	0.03091427652113577	0.025733421234752078	ID2/ID4/ADIRF/NR4A1/ZFP36/GPX1/KLF4/ZFP36L2	8	C1_Epithelial_Goblet_MUC5B	GSE168215	Down
GO:0019216	regulation of lipid metabolic process	11/176	342/18870	3.785143608493389e-4	0.02098651845153557	0.01733197336520657	NPC2/ABCA3/EGR1/LPCAT1/ID2/FABP5/C3/MFSD2A/LDLR/MID1IP1/PLCG2	11	C3_Epithelial_Basal_KRT5	GSE168215	Down
GO:0045444	fat cell differentiation	9/176	248/18870	5.476822228727616e-4	0.023425151075443545	0.01934594799290401	GPX1/ZFP36/NR4A1/ID2/WIF1/ZBTB16/ADIRF/ID4/KLF4	9	C3_Epithelial_Basal_KRT5	GSE168215	Down
GO:0070542	response to fatty acid	4/155	56/18870	0.001154089559200828	0.029002134449631747	0.025383740497353056	CLDN1/ASS1/UCP2/SOX9	4	C6_Epithelial_AT1_RTKN2	GSE168215	Up
GO:0045444	fat cell differentiation	13/189	248/18870	1.3605099452741322e-6	4.606082003611423e-4	3.690084869111945e-4	GPX1/ID2/NR4A1/ID4/ADGRF5/ZBTB16/ADRB2/WIF1/ZFP36/ADIRF/MAFB/KLF4/ZFP36L1	13	C4_Epithelial_AT2_ZNF385B	GSE168215	Down
GO:0019216	regulation of lipid metabolic process	12/189	342/18870	1.792005439111307e-4	0.008531625895268988	0.006834968113978818	EGR1/ID2/ABCA3/LPCAT1/ADGRF5/FABP5/NPC2/MFSD2A/ASAH1/CAV1/LDLR/MID1IP1	12	C4_Epithelial_AT2_ZNF385B	GSE168215	Down
GO:0045598	regulation of fat cell differentiation	7/189	146/18870	6.804950880092298e-4	0.017790220846403557	0.014252335219390894	ID2/ID4/ZBTB16/WIF1/ZFP36/ADIRF/ZFP36L1	7	C4_Epithelial_AT2_ZNF385B	GSE168215	Down
GO:0045444	fat cell differentiation	11/176	248/18870	2.2006509856359567e-5	0.010566913324447778	0.009283095016481764	GPX1/ZBTB16/TPH1/ADIRF/ID2/MAFB/LMO3/ID4/NR4A2/ZFP36/NR4A1	11	C5_Epithelial_Ionocytes_ASCL3	GSE168215	Down
GO:0045598	regulation of fat cell differentiation	7/176	146/18870	4.4525582187739094e-4	0.02879258788005027	0.025294456465590066	ZBTB16/TPH1/ADIRF/ID2/LMO3/ID4/ZFP36	7	C5_Epithelial_Ionocytes_ASCL3	GSE168215	Down
GO:0045444	fat cell differentiation	19/356	248/18870	2.6796345592894014e-7	9.914647869370786e-5	7.523490714789575e-5	ID2/NR4A1/HES1/GPX1/CEBPD/STEAP4/ADGRF5/ID4/ADIRF/ZBTB16/LMO3/MAFB/ZFP36L1/KLF5/WIF1/ZFP36/KLF4/CEBPB/SOD2	19	C11_Plasma_MZB1	GSE168215	Down
GO:0045598	regulation of fat cell differentiation	12/356	146/18870	2.1600328844321863e-5	0.0013736459124435935	0.0010423579741651373	ID2/HES1/ID4/ADIRF/ZBTB16/LMO3/ZFP36L1/KLF5/WIF1/ZFP36/CEBPB/SOD2	12	C11_Plasma_MZB1	GSE168215	Down
GO:0019216	regulation of lipid metabolic process	16/356	342/18870	8.328282662343487e-4	0.016481795250648548	0.012506811655347946	ID2/EGR1/LPCAT1/ADGRF5/ABCA3/CHP1/C3/IRS2/LDLR/ASAH1/ATP1A1/CES1/NPC2/MFSD2A/MID1IP1/FABP5	16	C11_Plasma_MZB1	GSE168215	Down
GO:0140353	lipid export from cell	3/55	47/18870	3.4693179954771127e-4	0.04238875805382945	0.03446078544789707	REN/C1QTNF1/MIF	3	C3_Villous_IGFBP7	GSE171381	Down
GO:0140353	lipid export from cell	3/75	47/18870	8.623698048941382e-4	0.03905970826503003	0.030678475317472982	IL1B/SELENOM/MIF	3	C6_Monocyte_CD68	GSE171381	Down
GO:0043691	reverse cholesterol transport	2/75	20/18870	0.00282738751163383	0.04633113989652074	0.03638964024261144	CLU/APOA1	2	C6_Monocyte_CD68	GSE171381	Down
GO:0140353	lipid export from cell	3/102	47/18870	0.0020922160945075303	0.043535536457414904	0.03421293181417688	C1QTNF1/SELENOM/MIF	3	C7_Monocyte_CXCL8	GSE171381	Down
GO:0071825	protein-lipid complex organization	4/48	53/18870	9.845982641695665e-6	8.588095415877683e-4	5.966706397834918e-4	APOE/PLA2G2A/PLTP/APOC1	4	C17_APC_NFKBIA	GSE171381	Up
GO:0033700	phospholipid efflux	2/48	14/18870	5.654445524279456e-4	0.015206419570651537	0.010564885058522143	APOE/APOC1	2	C17_APC_NFKBIA	GSE171381	Up
GO:1905952	regulation of lipid localization	4/48	183/18870	0.0011937515261987567	0.0233479194604588	0.01622131260480607	APOE/CD36/PLTP/APOC1	4	C17_APC_NFKBIA	GSE171381	Up
GO:0140353	lipid export from cell	3/87	47/18870	0.001325700495159044	0.030688593867529732	0.024182536191273866	SELENOM/C1QTNF1/MIF	3	C9_NK_GNLY	GSE171381	Down
GO:0043691	reverse cholesterol transport	2/87	20/18870	0.0037827275881145254	0.04963008742580582	0.03910838634482027	CLU/APOA1	2	C9_NK_GNLY	GSE171381	Down
GO:0042362	fat-soluble vitamin biosynthetic process	2/48	13/18870	4.8545435534592084e-4	0.015020528877173787	0.011151923581011556	PLTP/IFNG	2	C9_NK_GNLY	GSE171381	Up
GO:0019216	regulation of lipid metabolic process	7/88	342/18870	0.0010917364228839091	0.017715034608349344	0.012891937735144375	APOA1/IGFBP7/IRS2/EGR1/CCL21/ADM/PLCG2	7	C16_APC_MALAT1	GSE171381	Down
GO:0043691	reverse cholesterol transport	2/88	20/18870	0.0038682447668536442	0.03407431646838214	0.024797240083908524	APOA1/CLU	2	C16_APC_MALAT1	GSE171381	Down
GO:1905952	regulation of lipid localization	7/41	183/18870	1.223938248304379e-7	1.7059986454505954e-5	1.1344865668885592e-5	PLTP/APOE/SPP1/DAB2/APOC1/CYP19A1/RETN	7	C16_APC_MALAT1	GSE171381	Up
GO:0140353	lipid export from cell	4/41	47/18870	3.1970011813239804e-6	1.8892754600109807e-4	1.2563653765203012e-4	SPP1/DAB2/CYP19A1/RETN	4	C16_APC_MALAT1	GSE171381	Up
GO:0071825	protein-lipid complex organization	3/41	53/18870	2.0681459016888245e-4	0.004010264162493486	0.0026668197153355893	PLTP/APOE/APOC1	3	C16_APC_MALAT1	GSE171381	Up
GO:0033700	phospholipid efflux	2/41	14/18870	4.122714868836781e-4	0.006191520141239826	0.004117351703407289	APOE/APOC1	2	C16_APC_MALAT1	GSE171381	Up
GO:0019216	regulation of lipid metabolic process	5/41	342/18870	8.329710200554984e-4	0.009844924151322605	0.006546859947102866	APOE/DAB2/RARRES2/APOC1/CGA	5	C16_APC_MALAT1	GSE171381	Up
GO:0034370	triglyceride-rich lipoprotein particle remodeling	1/6	12/18870	0.0038100233231473934	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up
GO:0033700	phospholipid efflux	1/6	14/18870	0.004443849543341871	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up
GO:0043691	reverse cholesterol transport	1/6	20/18870	0.006343312199623696	0.03932853563766692	0.014511717733875964	APOE	1	C12_T_CD4_SELL	GSE171381	Up
GO:0070328	triglyceride homeostasis	1/6	43/18870	0.01359663300880043	0.04461110946101476	0.016460918714534024	APOE	1	C12_T_CD4_SELL	GSE171381	Up
GO:0071825	protein-lipid complex organization	1/6	53/18870	0.016736459202849274	0.04803983660077106	0.01772607439937902	APOE	1	C12_T_CD4_SELL	GSE171381	Up
GO:0140353	lipid export from cell	4/284	47/18870	0.005390240466895736	0.04140969123754859	0.02937138341504598	C1QTNF1/SELENOM/IL1B/MIF	4	C14_B_Naive_IGHD	GSE171381	Down
GO:0045444	fat cell differentiation	6/65	248/18870	2.0952481844813803e-4	0.016362059540456036	0.012989063284651655	ZBTB7C/TCF7L2/FABP4/PPARG/LPL/ALOX5	6	C8_Macrophages_FCGR3A	GSE171524	Down
GO:0045598	regulation of fat cell differentiation	4/65	146/18870	0.0016148134504498483	0.04121092408476804	0.03271539867169484	ZBTB7C/PPARG/LPL/ALOX5	4	C8_Macrophages_FCGR3A	GSE171524	Down
GO:0071825	protein-lipid complex organization	3/64	53/18870	7.723277157180691e-4	0.019675967995674615	0.013859314397346806	APOE/ABCA1/PLA2G7	3	C8_Macrophages_FCGR3A	GSE171524	Up
GO:0033700	phospholipid efflux	2/64	14/18870	0.0010037527005174972	0.02256150904601453	0.015891825358530648	APOE/ABCA1	2	C8_Macrophages_FCGR3A	GSE171524	Up
GO:0045598	regulation of fat cell differentiation	4/64	146/18870	0.0015244989210008958	0.023685110003403082	0.016683264891723174	CEBPB/SOD2/ZFP36L2/ZFP36L1	4	C8_Macrophages_FCGR3A	GSE171524	Up
GO:0045444	fat cell differentiation	5/64	248/18870	0.0015273575609671148	0.023685110003403082	0.016683264891723174	CEBPB/SOD2/ZFP36L2/MAFB/ZFP36L1	5	C8_Macrophages_FCGR3A	GSE171524	Up
GO:0043691	reverse cholesterol transport	2/64	20/18870	0.002068444616073665	0.026348044514271685	0.018558976755748677	APOE/ABCA1	2	C8_Macrophages_FCGR3A	GSE171524	Up
GO:1905952	regulation of lipid localization	4/64	183/18870	0.003456968962606481	0.03473198863839375	0.024464440595268006	APOE/ABCA1/EEPD1/CD36	4	C8_Macrophages_FCGR3A	GSE171524	Up
GO:0033700	phospholipid efflux	2/27	14/18870	1.7752273455039943e-4	0.004094663729711672	0.002343483898723996	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up
GO:0043691	reverse cholesterol transport	2/27	20/18870	3.6869376382962234e-4	0.005718271234172551	0.003272717236480756	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up
GO:1905952	regulation of lipid localization	3/27	183/18870	0.002211135974370125	0.01931941568411595	0.011057010435303712	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up
GO:0071825	protein-lipid complex organization	2/27	53/18870	0.002597328967114341	0.02188288536963999	0.012524151653592632	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up
GO:0097035	regulation of membrane lipid distribution	1/4	62/18870	0.013078958138476038	0.040272831495703446	0.010359570802753298	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up
GO:0070542	response to fatty acid	4/228	56/18870	0.004664711202117083	0.04793159771450742	0.03956642911330432	PDK4/CD36/PLCB1/PID1	4	C9_B_Memory_MS4A1	GSE171668_Heart	Up
GO:1905952	regulation of lipid localization	6/84	183/18870	1.664699866663973e-4	0.007111256353492766	0.006303843219782873	FABP3/FIS1/GPS2/LPL/THBS1/C1QTNF1	6	C6_NK_NCR2	GSE171668_Heart	Up
GO:0019216	regulation of lipid metabolic process	7/84	342/18870	8.283195311296341e-4	0.028749590392957717	0.025485357503835016	PDK4/EEF1A2/PSAP/FABP3/ACADVL/STUB1/GPS2	7	C6_NK_NCR2	GSE171668_Heart	Up
GO:0019216	regulation of lipid metabolic process	8/109	342/18870	8.330341266516728e-4	0.03985122993401619	0.03391429667739286	PLCG2/FLT1/ZBTB20/SORBS1/PRKCE/PLPP1/CEACAM1/PPARG	8	C12_EC_FenEC_RAPGEF5	GSE171668_Kidney	Up
GO:0006631	fatty acid metabolic process	35/901	401/18870	4.4812447442046563e-4	0.012542478306405211	0.010554181241128875	ACSM2A/ACSM2B/PCCA/PPARA/PCK1/PPARGC1A/SLC27A2/ACSL1/AIG1/CRYL1/PPARG/AUH/EHHADH/MLXIPL/PRKAG2/FAAH2/PRKAA2/MGLL/CYP4F3/ACACB/CYP4A11/ELOVL7/RGN/ACSS2/ECHDC2/SLC27A6/MAPK14/ABHD3/ACACA/ACADSB/ABCD3/AKR1C1/PIBF1/LPGAT1/ACSM3	35	C1_PT_MYO5B	GSE171668_Kidney	Up
GO:0050873	brown fat cell differentiation	7/642	54/18870	0.00225579099603596	0.046797629175822135	0.039406387598642643	PPARGC1A/PRDM16/FTO/MAPK14/RREB1/TRPV4/ZNF516	7	C18_CNT_SLC8A1	GSE171668_Kidney	Up
GO:0019216	regulation of lipid metabolic process	18/414	342/18870	5.926926352139372e-4	0.018021204694162872	0.014496282148414657	ZBTB20/PLCG2/ADGRF5/ADGRF1/RORA/PRKCE/KIT/PRKG1/NCOA2/PPP2R5A/PPARGC1A/PRKD1/TTC39B/IGF1R/SREBF2/RNF213/SORBS1/RPTOR	18	C25_CDICA_SLC26A7	GSE171668_Kidney	Up
