ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	celltype	dataset	status	TermID_revigo	Description_revigo
GO:0045444	fat cell differentiation	18/595	248/18870	9.277153408702261e-4	0.008224373826708684	0.006067531446801352	GPX1/CEBPB/CCDC85B/ZFP36/METRNL/XBP1/DDIT3/PSMB8/PIM1/ZFP36L1/KLF4/PTGS2/ARL4A/ZFP36L2/NR4A2/SOD2/RGS2/CEBPD	18	C19_Mast_CPA3	GSE157344_Lung	Up	GO:0045444	fat cell differentiation
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	4/595	15/18870	0.001012178130933565	0.008642745823436604	0.0063761853698956535	CD74/PTGS2/IL1B/ANXA1	4	C19_Mast_CPA3	GSE157344_Lung	Up	GO:0050994	regulation of lipid catabolic process
GO:0006636	unsaturated fatty acid biosynthetic process	6/595	52/18870	0.0056980453076264535	0.03307719054730192	0.02440269594334719	MIF/CD74/PTGS2/PTGES3/IL1B/ANXA1	6	C19_Mast_CPA3	GSE157344_Lung	Up	GO:0006631	fatty acid metabolic process
GO:0045723	positive regulation of fatty acid biosynthetic process	4/595	24/18870	0.006293702185431471	0.03582694034755951	0.026431323743522896	CD74/PTGS2/IL1B/ANXA1	4	C19_Mast_CPA3	GSE157344_Lung	Up	GO:0050994	regulation of lipid catabolic process
GO:0045598	regulation of fat cell differentiation	11/595	146/18870	0.006615759985044747	0.03727498528658204	0.02749961883674543	CEBPB/CCDC85B/ZFP36/METRNL/XBP1/DDIT3/PIM1/ZFP36L1/PTGS2/ZFP36L2/SOD2	11	C19_Mast_CPA3	GSE157344_Lung	Up	GO:0045598	regulation of fat cell differentiation
GO:0050873	brown fat cell differentiation	6/595	54/18870	0.00685742526734632	0.03819698574959277	0.028179824639783673	CEBPB/METRNL/PIM1/PTGS2/ARL4A/RGS2	6	C19_Mast_CPA3	GSE157344_Lung	Up	GO:0050873	brown fat cell differentiation
GO:0045600	positive regulation of fat cell differentiation	7/595	71/18870	0.006957925323267173	0.0385502638255991	0.028440455525587122	CEBPB/ZFP36/METRNL/XBP1/PIM1/ZFP36L1/PTGS2	7	C19_Mast_CPA3	GSE157344_Lung	Up	GO:0045598	regulation of fat cell differentiation
GO:2001140	positive regulation of phospholipid transport	3/595	14/18870	0.008757117731514982	0.04560740038422578	0.033646857726662024	DBI/PRELID1/APOE	3	C19_Mast_CPA3	GSE157344_Lung	Up	GO:1905952	regulation of lipid localization
GO:0046466	membrane lipid catabolic process	6/744	38/18870	0.003457817456130881	0.023052116374205876	0.01781860734901819	ASAH1/GLA/NEU1/PPT1/NAGA/HEXB	6	C1_Fibroblasts_RORA	GSE157344_Lung	Up	GO:0006631	fatty acid metabolic process
GO:0019377	glycolipid catabolic process	4/744	17/18870	0.003783401320324507	0.02494085786582636	0.019278548921265425	GLA/NEU1/NAGA/HEXB	4	C1_Fibroblasts_RORA	GSE157344_Lung	Up	GO:0006631	fatty acid metabolic process
GO:0032370	positive regulation of lipid transport	9/744	86/18870	0.006731025221077176	0.040266716151437607	0.031124986213399364	DBI/IL1B/NMB/SPP1/PRELID1/MIF/ACSL1/APOE/NFKBIA	9	C1_Fibroblasts_RORA	GSE157344_Lung	Up	GO:1905952	regulation of lipid localization
GO:2000191	regulation of fatty acid transport	5/744	31/18870	0.006815353761297489	0.04061675473904564	0.031395555737183806	IL1B/FIS1/MIF/ACSL1/SYK	5	C1_Fibroblasts_RORA	GSE157344_Lung	Up	GO:1905952	regulation of lipid localization
GO:0032368	regulation of lipid transport	13/744	153/18870	0.007614469899912049	0.044701863094011036	0.03455322423814502	DBI/TSPO/IL1B/APOC1/NMB/SPP1/PRELID1/FIS1/MIF/ACSL1/SYK/APOE/NFKBIA	13	C1_Fibroblasts_RORA	GSE157344_Lung	Up	GO:1905952	regulation of lipid localization
GO:0030149	sphingolipid catabolic process	5/744	32/18870	0.00782067235751317	0.045460065920519904	0.03513929270306022	ASAH1/GLA/NEU1/PPT1/HEXB	5	C1_Fibroblasts_RORA	GSE157344_Lung	Up	GO:0006631	fatty acid metabolic process
GO:0019216	regulation of lipid metabolic process	3/8	342/18870	3.0888082167016695e-4	0.026828708917298705	0.013094871156341033	PRKG1/RORA/ZBTB20	3	C1_Fibroblasts_RORA	GSE157344_Lung	Down	GO:0019216	regulation of lipid metabolic process
GO:0140353	lipid export from cell	1/3	47/18870	0.007453976410388474	0.03124436537336263	0.007149740360037216	SPP1	1	C8_Ductal_KRT19	GSE159556	Up	GO:0140353	lipid export from cell
GO:0032370	positive regulation of lipid transport	1/3	86/18870	0.0136109963423372	0.03599130912071122	0.008235997510460233	SPP1	1	C8_Ductal_KRT19	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:1905954	positive regulation of lipid localization	1/3	111/18870	0.017544380439581064	0.038800072125996586	0.008878735040273818	SPP1	1	C8_Ductal_KRT19	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:0032368	regulation of lipid transport	1/3	153/18870	0.024128901451888285	0.04518671238907574	0.010340208784685527	SPP1	1	C8_Ductal_KRT19	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	1/3	183/18870	0.02881407422037352	0.04760164453706134	0.01089282483685614	SPP1	1	C8_Ductal_KRT19	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:0090336	positive regulation of brown fat cell differentiation	1/2	16/18870	0.0016951394130898523	0.019332704125377836	6.381600481511116e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0045598	regulation of fat cell differentiation
GO:0055089	fatty acid homeostasis	1/2	17/18870	0.0018010378813814176	0.019332704125377836	6.381600481511116e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0070328	triglyceride homeostasis
GO:0090335	regulation of brown fat cell differentiation	1/2	25/18870	0.0026480234134871328	0.019332704125377836	6.381600481511116e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0045598	regulation of fat cell differentiation
GO:0050995	negative regulation of lipid catabolic process	1/2	27/18870	0.0028597136258942113	0.019332704125377836	6.381600481511116e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0050994	regulation of lipid catabolic process
GO:0045922	negative regulation of fatty acid metabolic process	1/2	42/18870	0.004446674043554255	0.019332704125377836	6.381600481511116e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0050994	regulation of lipid catabolic process
GO:0050873	brown fat cell differentiation	1/2	54/18870	0.0057153324136521855	0.02000366344778265	6.603079810381216e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0050873	brown fat cell differentiation
GO:0050994	regulation of lipid catabolic process	1/2	61/18870	0.00645500959492451	0.02129411211199235	7.029048560716346e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0050994	regulation of lipid catabolic process
GO:0045600	positive regulation of fat cell differentiation	1/2	71/18870	0.007511213832194885	0.022691772314104547	7.490407145679111e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0045598	regulation of fat cell differentiation
GO:0046889	positive regulation of lipid biosynthetic process	1/2	90/18870	0.009516454382449968	0.023805999767258647	7.858206415012943e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0050994	regulation of lipid catabolic process
GO:0019217	regulation of fatty acid metabolic process	1/2	100/18870	0.010571029671764376	0.025120359374777204	8.292068012946813e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0050994	regulation of lipid catabolic process
GO:0045833	negative regulation of lipid metabolic process	1/2	112/18870	0.011835778566769206	0.025349764542259418	8.367793173678151e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0050994	regulation of lipid catabolic process
GO:0045834	positive regulation of lipid metabolic process	1/2	145/18870	0.015309667359559409	0.026995410423816747	8.911010226090252e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0050994	regulation of lipid catabolic process
GO:0045598	regulation of fat cell differentiation	1/2	146/18870	0.015414841226864207	0.026995410423816747	8.911010226090252e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0045598	regulation of fat cell differentiation
GO:0055088	lipid homeostasis	1/2	175/18870	0.018462439956767995	0.029768091390968622	9.826254264394558e-4	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0070328	triglyceride homeostasis
GO:0046890	regulation of lipid biosynthetic process	1/2	189/18870	0.019932003780395058	0.03125325572082613	0.0010316497395468007	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0050994	regulation of lipid catabolic process
GO:0045444	fat cell differentiation	1/2	248/18870	0.02611306926570378	0.03525239177070865	0.0011636586317123707	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0045444	fat cell differentiation
GO:0016042	lipid catabolic process	1/2	334/18870	0.03508773555816169	0.04080247353326519	0.001346863237848475	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0006631	fatty acid metabolic process
GO:0019216	regulation of lipid metabolic process	1/2	342/18870	0.03592047622124983	0.0412367067019948	0.0013611969936473622	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0019216	regulation of lipid metabolic process
GO:0006631	fatty acid metabolic process	1/2	401/18870	0.042050836488647825	0.04554184932921481	0.0015033069648374595	INS	1	C8_Ductal_KRT19	GSE159556	Down	GO:0006631	fatty acid metabolic process
GO:0140353	lipid export from cell	1/3	47/18870	0.007453976410388474	0.027356116024841302	0.00527249085727112	SPP1	1	C7_Delta_SST	GSE159556	Up	GO:0140353	lipid export from cell
GO:0032370	positive regulation of lipid transport	1/3	86/18870	0.0136109963423372	0.03221269134353137	0.006208524647381881	SPP1	1	C7_Delta_SST	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:1905954	positive regulation of lipid localization	1/3	111/18870	0.017544380439581064	0.03663679444736046	0.00706120574967659	SPP1	1	C7_Delta_SST	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:0032368	regulation of lipid transport	1/3	153/18870	0.024128901451888285	0.04449535817640854	0.008575828855349311	SPP1	1	C7_Delta_SST	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	1/3	183/18870	0.02881407422037352	0.047920991746673844	0.009236069573117274	SPP1	1	C7_Delta_SST	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:0140353	lipid export from cell	1/2	47/18870	0.0049753799963451195	0.018624784280248333	5.940920025597555e-4	SPP1	1	C3_Acinar_PRSS1	GSE159556	Up	GO:0140353	lipid export from cell
GO:0032370	positive regulation of lipid transport	1/2	86/18870	0.009094466988990746	0.02182672077357779	6.962271379131672e-4	SPP1	1	C3_Acinar_PRSS1	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:1905954	positive regulation of lipid localization	1/2	111/18870	0.011730413719359456	0.02497442920895884	7.966325106525948e-4	SPP1	1	C3_Acinar_PRSS1	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:0032368	regulation of lipid transport	1/2	153/18870	0.01615090102026384	0.029964692622316526	9.558115669000489e-4	SPP1	1	C3_Acinar_PRSS1	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	1/2	183/18870	0.01930232552261202	0.0319812066268286	0.0010201341826739589	SPP1	1	C3_Acinar_PRSS1	GSE159556	Up	GO:1905952	regulation of lipid localization
GO:0016042	lipid catabolic process	1/2	334/18870	0.03508773555816169	0.04027461820588994	0.0012846768167747993	SPP1	1	C3_Acinar_PRSS1	GSE159556	Up	GO:0006631	fatty acid metabolic process
GO:0006869	lipid transport	1/2	453/18870	0.04743765503617492	0.04930527925019755	0.0015727361802295875	SPP1	1	C3_Acinar_PRSS1	GSE159556	Up	GO:0033700	phospholipid efflux
GO:0045332	phospholipid translocation	3/29	52/18870	6.856048940998371e-5	0.011518162220877263	0.008119005324866493	ABCB1/ATP10A/MFSD2A	3	C5_Lymphatic endothelial_EFNA5	GSE159812	Up	GO:0033700	phospholipid efflux
GO:0034204	lipid translocation	3/29	57/18870	9.030537345690543e-5	0.013003973777794381	0.009166334899761076	ABCB1/ATP10A/MFSD2A	3	C5_Lymphatic endothelial_EFNA5	GSE159812	Up	GO:0033700	phospholipid efflux
GO:0097035	regulation of membrane lipid distribution	3/29	62/18870	1.1612313343163702e-4	0.014631514812386264	0.010313567771888814	ABCB1/ATP10A/MFSD2A	3	C5_Lymphatic endothelial_EFNA5	GSE159812	Up	GO:0097035	regulation of membrane lipid distribution
GO:0015914	phospholipid transport	3/29	103/18870	5.205135047695355e-4	0.02635876092025073	0.018579953656191774	ABCB1/ATP10A/MFSD2A	3	C5_Lymphatic endothelial_EFNA5	GSE159812	Up	GO:0033700	phospholipid efflux
GO:0006869	lipid transport	5/29	453/18870	5.752904169102342e-4	0.02635876092025073	0.018579953656191774	ABCG2/ABCB1/ATP10A/MFSD2A/SLCO2B1	5	C5_Lymphatic endothelial_EFNA5	GSE159812	Up	GO:0033700	phospholipid efflux
GO:0045834	positive regulation of lipid metabolic process	3/29	145/18870	0.0014026258600783584	0.04284384445330258	0.030200078327045993	FLT1/MFSD2A/SORBS1	3	C5_Lymphatic endothelial_EFNA5	GSE159812	Up	GO:0050994	regulation of lipid catabolic process
GO:0006688	glycosphingolipid biosynthetic process	1/2	34/18870	0.0036004524318691278	0.01721660975837673	3.600545784254458e-4	LARGE1	1	C2_Epithelial_Airway_CP	GSE159812	Down	GO:0006631	fatty acid metabolic process
GO:0006687	glycosphingolipid metabolic process	1/2	63/18870	0.0066662953788743096	0.022774653847798188	4.7629112264478614e-4	LARGE1	1	C2_Epithelial_Airway_CP	GSE159812	Down	GO:0006631	fatty acid metabolic process
GO:0009247	glycolipid biosynthetic process	1/2	73/18870	0.007722387274905929	0.02303777453182261	4.817938208119055e-4	LARGE1	1	C2_Epithelial_Airway_CP	GSE159812	Down	GO:0006631	fatty acid metabolic process
GO:0006664	glycolipid metabolic process	1/2	107/18870	0.011308898159100855	0.02611450161649174	5.461380609932048e-4	LARGE1	1	C2_Epithelial_Airway_CP	GSE159812	Down	GO:0006631	fatty acid metabolic process
GO:0030148	sphingolipid biosynthetic process	1/2	110/18870	0.011625043254887446	0.02619972435056723	5.479203419428491e-4	LARGE1	1	C2_Epithelial_Airway_CP	GSE159812	Down	GO:0006631	fatty acid metabolic process
GO:0046467	membrane lipid biosynthetic process	1/2	149/18870	0.015730329126406928	0.029324440717128964	6.132681920626484e-4	LARGE1	1	C2_Epithelial_Airway_CP	GSE159812	Down	GO:0006631	fatty acid metabolic process
GO:0006665	sphingolipid metabolic process	1/2	162/18870	0.017096859183319157	0.02972008974700493	6.215424833810721e-4	LARGE1	1	C2_Epithelial_Airway_CP	GSE159812	Down	GO:0006631	fatty acid metabolic process
GO:0006643	membrane lipid metabolic process	1/2	209/18870	0.022029470870239765	0.030830733195372936	6.447696032493469e-4	LARGE1	1	C2_Epithelial_Airway_CP	GSE159812	Down	GO:0006631	fatty acid metabolic process
GO:0006869	lipid transport	8/38	453/18870	2.6939941070084604e-06	0.0010407797233409352	7.75114093946294e-4	SLC2A1/ABCG2/SLCO2B1/ATP10A/APOLD1/ABCD3/ATP9A/MFSD2A	8	C4_Vascular endothelial_FLT1	GSE159812	Up	GO:0033700	phospholipid efflux
GO:0015908	fatty acid transport	4/38	116/18870	8.515734551442268e-5	0.0061685852157009925	0.0045940146922254345	SLC2A1/SLCO2B1/ABCD3/MFSD2A	4	C4_Vascular endothelial_FLT1	GSE159812	Up	GO:0033700	phospholipid efflux
GO:0045332	phospholipid translocation	3/38	52/18870	1.555397557196341e-4	0.00948792509889768	0.007066072004991688	ATP10A/ATP9A/MFSD2A	3	C4_Vascular endothelial_FLT1	GSE159812	Up	GO:0033700	phospholipid efflux
GO:0034204	lipid translocation	3/38	57/18870	2.0450696953454195e-4	0.00995401032616454	0.007413186020121634	ATP10A/ATP9A/MFSD2A	3	C4_Vascular endothelial_FLT1	GSE159812	Up	GO:0033700	phospholipid efflux
GO:0097035	regulation of membrane lipid distribution	3/38	62/18870	2.625069273265429e-4	0.010865911741837972	0.008092318812322	ATP10A/ATP9A/MFSD2A	3	C4_Vascular endothelial_FLT1	GSE159812	Up	GO:0097035	regulation of membrane lipid distribution
GO:0015909	long-chain fatty acid transport	3/38	67/18870	3.3020705250741986e-4	0.012756999128536653	0.009500694142318748	SLC2A1/ABCD3/MFSD2A	3	C4_Vascular endothelial_FLT1	GSE159812	Up	GO:0033700	phospholipid efflux
GO:1902001	fatty acid transmembrane transport	2/38	20/18870	7.332944233994053e-4	0.02072898138341246	0.015437777334724326	SLC2A1/ABCD3	2	C4_Vascular endothelial_FLT1	GSE159812	Up	GO:0033700	phospholipid efflux
GO:0015914	phospholipid transport	3/38	103/18870	0.0011596798066958781	0.027429977468582098	0.0204283016431927	ATP10A/ATP9A/MFSD2A	3	C4_Vascular endothelial_FLT1	GSE159812	Up	GO:0033700	phospholipid efflux
GO:0006633	fatty acid biosynthetic process	2/8	168/18870	0.0021299099598751413	0.041685380643270625	0.024021540900847457	PLP1/SCD	2	C17_Glial_OPC_PCDH15	GSE159812	Up	GO:0006631	fatty acid metabolic process
GO:0042362	fat-soluble vitamin biosynthetic process	2/49	13/18870	5.059153615434099e-4	0.0026919288727241366	0.0014262645880407936	IFNG/TNF	2	C9_CD4_Transitional memory_IL7R	GSE162086	Up	GO:0042362	fat-soluble vitamin biosynthetic process
GO:0045834	positive regulation of lipid metabolic process	4/49	145/18870	5.417953376711462e-4	0.0028433302491798432	0.0015064815744580036	IFNG/TNF/NR4A3/CD74	4	C9_CD4_Transitional memory_IL7R	GSE162086	Up	GO:0050994	regulation of lipid catabolic process
GO:0046889	positive regulation of lipid biosynthetic process	3/49	90/18870	0.001649460595440723	0.006906451138329221	0.0036592447844525375	IFNG/TNF/CD74	3	C9_CD4_Transitional memory_IL7R	GSE162086	Up	GO:0050994	regulation of lipid catabolic process
GO:0045923	positive regulation of fatty acid metabolic process	2/49	41/18870	0.005077738582231355	0.017253677172084553	0.00914151522106499	NR4A3/CD74	2	C9_CD4_Transitional memory_IL7R	GSE162086	Up	GO:0050994	regulation of lipid catabolic process
GO:0006775	fat-soluble vitamin metabolic process	2/49	45/18870	0.00609009895350766	0.02026909856834088	0.01073917584244266	IFNG/TNF	2	C9_CD4_Transitional memory_IL7R	GSE162086	Up	GO:0042362	fat-soluble vitamin biosynthetic process
GO:0019216	regulation of lipid metabolic process	4/49	342/18870	0.011834617089002027	0.03480664572853013	0.018441603986678306	IFNG/TNF/NR4A3/CD74	4	C9_CD4_Transitional memory_IL7R	GSE162086	Up	GO:0019216	regulation of lipid metabolic process
GO:0046890	regulation of lipid biosynthetic process	3/49	189/18870	0.012998849782920622	0.03749446004051327	0.01986568855713405	IFNG/TNF/CD74	3	C9_CD4_Transitional memory_IL7R	GSE162086	Up	GO:0050994	regulation of lipid catabolic process
GO:0070723	response to cholesterol	1/9	30/18870	0.014220766816597119	0.049826145387475616	0.021272061166100954	CCL3	1	C5_CD4_Cytotoxic|Th1_CCL4	GSE162086	Down	GO:0070542	response to fatty acid
GO:0045598	regulation of fat cell differentiation	3/12	146/18870	9.484349577664119e-5	0.002510856756613185	0.0013031128505599455	ZFP36L1/RORC/ID2	3	C7_CD4_Cytotoxic|Th1_GZMB	GSE162086	Down	GO:0045598	regulation of fat cell differentiation
GO:0045444	fat cell differentiation	3/12	248/18870	4.5196086404038563e-4	0.007839183262493585	0.004068468032015087	ZFP36L1/RORC/ID2	3	C7_CD4_Cytotoxic|Th1_GZMB	GSE162086	Down	GO:0045444	fat cell differentiation
GO:0045600	positive regulation of fat cell differentiation	2/12	71/18870	8.990653814974323e-4	0.01162466104221663	0.006033098123824892	ZFP36L1/ID2	2	C7_CD4_Cytotoxic|Th1_GZMB	GSE162086	Down	GO:0045598	regulation of fat cell differentiation
GO:0042362	fat-soluble vitamin biosynthetic process	1/25	13/18870	0.01709225198767461	0.048653903995605735	0.023099503291997992	IFNG	1	C7_CD4_Cytotoxic|Th1_GZMB	GSE162086	Up	GO:0042362	fat-soluble vitamin biosynthetic process
GO:0032368	regulation of lipid transport	5/84	153/18870	6.053526313572202e-4	0.009654019203062534	0.006890463180177628	APOE/APOC1/DAB2/DBI/TSPO	5	C5_Treg_CTLA4	GSE163005	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	5/84	183/18870	0.001350394605368102	0.015708001947204387	0.011211435027706896	APOE/APOC1/DAB2/DBI/TSPO	5	C5_Treg_CTLA4	GSE163005	Up	GO:1905952	regulation of lipid localization
GO:0046890	regulation of lipid biosynthetic process	5/84	189/18870	0.0015569501807295948	0.017329179876141375	0.012368535152835432	APOE/APOC1/CD74/DAB2/TSPO	5	C5_Treg_CTLA4	GSE163005	Up	GO:0050994	regulation of lipid catabolic process
GO:0033700	phospholipid efflux	2/84	14/18870	0.0017210108244779382	0.018206931346085913	0.012995021806506163	APOE/APOC1	2	C5_Treg_CTLA4	GSE163005	Up	GO:0033700	phospholipid efflux
GO:2001140	positive regulation of phospholipid transport	2/84	14/18870	0.0017210108244779382	0.018206931346085913	0.012995021806506163	APOE/DBI	2	C5_Treg_CTLA4	GSE163005	Up	GO:1905952	regulation of lipid localization
GO:2001138	regulation of phospholipid transport	2/84	15/18870	0.0019800507132101287	0.019870798226226345	0.01418259075920596	APOE/DBI	2	C5_Treg_CTLA4	GSE163005	Up	GO:1905952	regulation of lipid localization
GO:0019216	regulation of lipid metabolic process	6/84	342/18870	0.0042143743479087035	0.03127158347643398	0.022319791373717625	APOE/APOC1/CD74/DAB2/TSPO/PSAP	6	C5_Treg_CTLA4	GSE163005	Up	GO:0019216	regulation of lipid metabolic process
GO:0032374	regulation of cholesterol transport	3/84	80/18870	0.005463435049359051	0.0369365613540119	0.026363114746182918	APOE/APOC1/TSPO	3	C5_Treg_CTLA4	GSE163005	Up	GO:1905952	regulation of lipid localization
GO:0032370	positive regulation of lipid transport	3/84	86/18870	0.006676792307054103	0.04259195570201378	0.030399597966760075	APOE/DAB2/DBI	3	C5_Treg_CTLA4	GSE163005	Up	GO:1905952	regulation of lipid localization
GO:0006633	fatty acid biosynthetic process	4/84	168/18870	0.006732241019747759	0.04281785434286	0.030560830944907587	APOC1/CD74/GPX4/GSTP1	4	C5_Treg_CTLA4	GSE163005	Up	GO:0006631	fatty acid metabolic process
GO:0042759	long-chain fatty acid biosynthetic process	2/84	28/18870	0.006865923117446804	0.04302779384745988	0.03071067324334132	GPX4/GSTP1	2	C5_Treg_CTLA4	GSE163005	Up	GO:0006631	fatty acid metabolic process
GO:0046889	positive regulation of lipid biosynthetic process	3/84	90/18870	0.007567802101068645	0.04701277061041771	0.033554912008716235	APOE/CD74/DAB2	3	C5_Treg_CTLA4	GSE163005	Up	GO:0050994	regulation of lipid catabolic process
GO:0065005	protein-lipid complex assembly	2/84	30/18870	0.007855937709476322	0.048103549814185964	0.03433344515467106	APOE/APOC1	2	C5_Treg_CTLA4	GSE163005	Up	GO:0034370	triglyceride-rich lipoprotein particle remodeling
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	3/137	15/18870	1.5979815167502722e-4	0.0031147225668369267	0.00224910635085592	CD74/IL1B/FABP5	3	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0050994	regulation of lipid catabolic process
GO:0006636	unsaturated fatty acid biosynthetic process	4/137	52/18870	5.494461744359877e-4	0.007552556736738746	0.005453616801270673	MIF/CD74/IL1B/FABP5	4	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0006631	fatty acid metabolic process
GO:0015909	long-chain fatty acid transport	4/137	67/18870	0.0014304189986045896	0.014643912396908178	0.010574205460202806	MIF/CD36/FABP5/THBS1	4	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0033700	phospholipid efflux
GO:2000191	regulation of fatty acid transport	3/137	31/18870	0.001450136456226571	0.014762267774055426	0.010659668555129474	MIF/IL1B/THBS1	3	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:1905952	regulation of lipid localization
GO:0015908	fatty acid transport	5/137	116/18870	0.0015784127099798902	0.015651982026222342	0.011302121271882272	MIF/CD36/IL1B/FABP5/THBS1	5	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0033700	phospholipid efflux
GO:0015911	long-chain fatty acid import across plasma membrane	2/137	10/18870	0.0022665829987194804	0.019998322448047445	0.01444056510947766	CD36/THBS1	2	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0015911	long-chain fatty acid import across plasma membrane
GO:0045923	positive regulation of fatty acid metabolic process	3/137	41/18870	0.003262004448646345	0.025514222032768614	0.018423534545910756	CD74/MTLN/IL1B	3	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0050994	regulation of lipid catabolic process
GO:0019217	regulation of fatty acid metabolic process	4/137	100/18870	0.00609045422987311	0.03962052176813175	0.028609535912350745	CD74/MTLN/IL1B/FABP5	4	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0050994	regulation of lipid catabolic process
GO:0044539	long-chain fatty acid import into cell	2/137	17/18870	0.006626016609941029	0.04123043072119316	0.0297720331726789	CD36/THBS1	2	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0015911	long-chain fatty acid import across plasma membrane
GO:0042304	regulation of fatty acid biosynthetic process	3/137	55/18870	0.00745772347026921	0.04404039126981793	0.03180107427664617	CD74/IL1B/FABP5	3	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0050994	regulation of lipid catabolic process
GO:0140354	lipid import into cell	2/137	20/18870	0.009126284811653868	0.04945267471437385	0.035709223656430214	CD36/THBS1	2	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0033700	phospholipid efflux
GO:1902001	fatty acid transmembrane transport	2/137	20/18870	0.009126284811653868	0.04945267471437385	0.035709223656430214	CD36/THBS1	2	C4_Vascular endothelial_PECAM1	GSE163919	Up	GO:0033700	phospholipid efflux
GO:0045444	fat cell differentiation	6/56	248/18870	9.088058277197533e-5	0.006332941662636597	0.005558568608324697	WIF1/CEBPD/ARL4A/RETREG1/JAG1/ADGRF5	6	C13_Plasma_IGKC	GSE163919	Down	GO:0045444	fat cell differentiation
GO:0071398	cellular response to fatty acid	4/327	34/18870	0.002724592298655313	0.032802304657909204	0.026159847367934707	EDN1/ID3/PDK4/HES1	4	C5_Endothelial_KLRB1	GSE163919	Down	GO:0070542	response to fatty acid
GO:0010885	regulation of cholesterol storage	2/57	19/18870	0.0014832015383164235	0.029113127337810945	0.022504516573853703	CES1/MSR1	2	C6_Macrophages_MRC1	GSE163919	Down	GO:1905952	regulation of lipid localization
GO:0071397	cellular response to cholesterol	2/57	20/18870	0.0016448102542289793	0.03183055337057208	0.02460509335088273	CES1/INHBA	2	C6_Macrophages_MRC1	GSE163919	Down	GO:0070542	response to fatty acid
GO:0010878	cholesterol storage	2/57	25/18870	0.002572034615721758	0.04015881320456472	0.03104285798161787	CES1/MSR1	2	C6_Macrophages_MRC1	GSE163919	Down	GO:0033700	phospholipid efflux
GO:1905952	regulation of lipid localization	8/110	183/18870	1.1843551841836817e-5	7.270118745989062e-4	5.530187499697084e-4	MIF/APOE/NFKBIA/SPP1/CD36/PLTP/THBS1/APOC2	8	C6_Macrophages_MRC1	GSE163919	Up	GO:1905952	regulation of lipid localization
GO:0032368	regulation of lipid transport	7/110	153/18870	3.17851900553598e-5	0.0012897244913988365	9.81059389755084e-4	MIF/APOE/NFKBIA/SPP1/PLTP/THBS1/APOC2	7	C6_Macrophages_MRC1	GSE163919	Up	GO:1905952	regulation of lipid localization
GO:0015909	long-chain fatty acid transport	5/110	67/18870	4.4498130493227186e-5	0.0016645081937622793	0.0012661474630474184	MIF/APOE/CD36/FABP5/THBS1	5	C6_Macrophages_MRC1	GSE163919	Up	GO:0033700	phospholipid efflux
